symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
MIR185	0.0025870589827929123	No data	No data	No data	No data	0.021277577916406734	No data	No data	microRNA 185
NOTCH3	0.0025870589827929123	No data	No data	No data	No data	0.021277577916406734	No data	No data	notch receptor 3
LRRK2	0.0025870589827929123	No data	No data	No data	No data	0.021277577916406734	No data	No data	leucine rich repeat kinase 2
DST	0.0025870589827929123	No data	No data	No data	No data	0.021277577916406734	No data	No data	dystonin
PLAUR	0.0025870589827929123	No data	No data	No data	No data	0.021277577916406734	No data	No data	plasminogen activator, urokinase receptor
RHOT1	0.0025870589827929123	No data	No data	No data	No data	0.021277577916406734	No data	No data	ras homolog family member T1
NELFCD	0.0025870589827929123	No data	No data	No data	No data	0.021277577916406734	No data	No data	negative elongation factor complex member C/D
FA2H	0.0025542809912069333	No data	No data	No data	No data	0.01823792392834863	0.011080269807745114	No data	fatty acid 2-hydroxylase
TMBIM1	0.002516849521455048	No data	No data	No data	No data	No data	0.02070013175301366	No data	transmembrane BAX inhibitor motif containing 1
MAP2K1	0.0025119757888407966	No data	No data	No data	No data	0.012158615952232422	0.01762039316459151	No data	mitogen-activated protein kinase kinase 1
GSG1	0.002500659518268712	No data	No data	No data	No data	No data	0.020566975123591846	No data	germ cell associated 1
RTN4RL2	0.002497961253507518	No data	No data	No data	No data	No data	0.020544782920369084	No data	reticulon 4 receptor like 2
RBMS2	0.0024872380543905967	No data	No data	No data	No data	No data	0.02045658867886126	No data	RNA binding motif single stranded interacting protein 2
IL17RB	0.002482286577742806	No data	No data	No data	No data	No data	0.020415864663338078	No data	interleukin 17 receptor B
PRMT8	0.002421561124603472	No data	No data	No data	No data	No data	0.01991642086662712	No data	protein arginine methyltransferase 8
MLIP	0.002416614489368049	No data	No data	No data	No data	No data	0.01987573666988255	No data	muscular LMNA interacting protein
FERMT2	0.0024158850962028504	No data	No data	No data	No data	No data	0.01986973768802422	No data	FERM domain containing kindlin 2
STK33	0.0023918295511224895	No data	No data	No data	No data	No data	0.019671889962799012	No data	serine/threonine kinase 33
SLIT3	0.0023915980851251244	No data	No data	No data	No data	No data	0.01966998624285034	No data	slit guidance ligand 3
ITPKB	0.002387583696227727	No data	No data	No data	No data	No data	0.019636969418294254	No data	inositol-trisphosphate 3-kinase B
ALDH6A1	0.002386999168251035	No data	No data	No data	No data	No data	0.01963216189761107	No data	aldehyde dehydrogenase 6 family member A1
MCHR2	0.0023803755663627667	No data	No data	No data	No data	0.012158615952232422	0.016538031298775138	No data	melanin concentrating hormone receptor 2
ENSG00000285634	0.002370900558966082	No data	No data	No data	No data	No data	0.01949975694832902	No data	Novel transcript
ENSG00000278727	0.002369984134348634	No data	No data	No data	No data	No data	0.019492219703785323	No data	novel transcript
DUSP2	0.0023519620803721768	No data	No data	No data	No data	No data	0.019343995152181256	No data	dual specificity phosphatase 2
ENSG00000241231	0.0023349928388066063	No data	No data	No data	No data	No data	0.019204429582940174	No data	novel transcript
EFNB3	0.002325816144612763	No data	No data	No data	No data	No data	0.019128954757270084	No data	ephrin B3
RXFP1	0.0023178569006644914	No data	No data	No data	No data	No data	0.01906349299764595	No data	relaxin family peptide receptor 1
COL3A1	0.0023149708185927174	No data	No data	No data	No data	No data	0.01903975606835143	No data	collagen type III alpha 1 chain
PTPRO	0.002309923265198735	No data	No data	No data	No data	No data	0.018998241858067852	No data	protein tyrosine phosphatase receptor type O
PPP1R9A-AS1	0.002301262553204119	No data	No data	No data	No data	No data	0.01892701079008576	No data	PPP1R9A antisense RNA 1
RFPL2	0.002287493791636108	No data	No data	No data	No data	No data	0.018813767953712736	No data	ret finger protein like 2
NPTX1	0.0022825397735828923	No data	No data	No data	No data	No data	0.01877302303609482	No data	neuronal pentraxin 1
PRKX	0.002266168340858658	No data	No data	No data	No data	No data	0.01863837421760633	No data	protein kinase cAMP-dependent X-linked catalytic subunit
SH3GL2	0.002265592933818535	No data	No data	No data	No data	No data	0.01863364171316352	No data	SH3 domain containing GRB2 like 2, endophilin A1
COL20A1	0.002243070468210584	No data	No data	No data	No data	No data	0.01844840298454149	No data	collagen type XX alpha 1 chain
GNA12	0.0022365580841935268	No data	No data	No data	No data	No data	0.018394841098528788	No data	G protein subunit alpha 12
KIF1C	0.002219227490812926	No data	No data	No data	No data	No data	0.0182523035478019	No data	kinesin family member 1C
SPI1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	Spi-1 proto-oncogene
PTGDR2	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	prostaglandin D2 receptor 2
KCTD7	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	potassium channel tetramerization domain containing 7
ZNF45	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	zinc finger protein 45
TRPM7	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	transient receptor potential cation channel subfamily M member 7
KISS1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	KiSS-1 metastasis suppressor
DDIT3	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	DNA damage inducible transcript 3
SLC10A4	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	solute carrier family 10 member 4
NEDD4L	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	NEDD4 like E3 ubiquitin protein ligase
CDH9	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	cadherin 9
ABCG1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	ATP binding cassette subfamily G member 1
BEX3	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	brain expressed X-linked 3
PADI4	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	peptidyl arginine deiminase 4
CHST10	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	carbohydrate sulfotransferase 10
VPS13A	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	vacuolar protein sorting 13 homolog A
TFF3	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	trefoil factor 3
MUC21	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	mucin 21, cell surface associated
SLC10A2	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	solute carrier family 10 member 2
COPS7A	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	COP9 signalosome subunit 7A
ANKRD55	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	ankyrin repeat domain 55
MC2R	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	melanocortin 2 receptor
RNF148	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	ring finger protein 148
DIDO1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	death inducer-obliterator 1
CD38	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	CD38 molecule
SEZ6L	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	seizure related 6 homolog like
HM13	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	histocompatibility minor 13
DTNB	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	dystrobrevin beta
CNIH3	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	cornichon family AMPA receptor auxiliary protein 3
ITLN1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	intelectin 1
APOL5	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	apolipoprotein L5
OIP5-AS1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	OIP5 antisense RNA 1
RORC	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	RAR related orphan receptor C
IL17F	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	interleukin 17F
DOT1L	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	DOT1 like histone lysine methyltransferase
PI4KB	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	phosphatidylinositol 4-kinase beta
NEDD9	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	neural precursor cell expressed, developmentally down-regulated 9
LRP1B	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	LDL receptor related protein 1B
LRP6	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	LDL receptor related protein 6
PTGES	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	prostaglandin E synthase
MIR98	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	microRNA 98
DNASE1L1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	deoxyribonuclease 1 like 1
ZDHHC12	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	zinc finger DHHC-type palmitoyltransferase 12
ATL3	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	atlastin GTPase 3
CPSF3	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	cleavage and polyadenylation specific factor 3
SSTR5	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	somatostatin receptor 5
GOLGA8A	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	golgin A8 family member A
SCN2B	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	sodium voltage-gated channel beta subunit 2
FOXP3	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	forkhead box P3
CDH8	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	cadherin 8
AP3M1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	adaptor related protein complex 3 subunit mu 1
AHDC1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	AT-hook DNA binding motif containing 1
GRB10	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	growth factor receptor bound protein 10
ZDHHC15	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	zinc finger DHHC-type palmitoyltransferase 15
NNT	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	nicotinamide nucleotide transhydrogenase
MXRA5	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	matrix remodeling associated 5
COL2A1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	collagen type II alpha 1 chain
PRICKLE1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	prickle planar cell polarity protein 1
ATG9A	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	autophagy related 9A
GGA1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	golgi associated, gamma adaptin ear containing, ARF binding protein 1
RARS1	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	arginyl-tRNA synthetase 1
CHRNA6	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	cholinergic receptor nicotinic alpha 6 subunit
PTPN6	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	protein tyrosine phosphatase non-receptor type 6
FGF20	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	fibroblast growth factor 20
LINC-ROR	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	long intergenic non-protein coding RNA, regulator of reprogramming
ARF5	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	ADP ribosylation factor 5
TNFRSF11A	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	TNF receptor superfamily member 11a
TMEM187	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	transmembrane protein 187
TLR6	0.0022174791281082107	No data	No data	No data	No data	0.01823792392834863	No data	No data	toll like receptor 6
